# (729, 12)
3.708024423370596789e+00 4.148689524277688889e+00 5.319888421203153861e+00 7.005073575003026853e+00 7.685828606166388965e+00 8.876852465414909688e+00 1.581160487031121242e+01 1.628987327327451951e+01 1.709704471350159949e+01 1.835421979749699872e+01 1.943569560002066154e+01 2.094783090707850448e+01
2.845158563574523569e+00 2.991071905046712498e+00 4.906937168976294394e+00 5.510605924954356638e+00 6.417489516379380809e+00 8.792149627259354006e+00 1.562613719070905738e+01 1.606710204926801566e+01 1.674668661781225154e+01 1.791620984254068460e+01 1.951929858931054795e+01 2.114534476183601086e+01
2.962273870196538095e+00 3.050152430619873734e+00 4.874078381910823765e+00 5.701200576837182510e+00 6.340163329776132173e+00 8.711903879028779940e+00 1.562210301827924219e+01 1.608794531672577222e+01 1.672693321726656990e+01 1.787883015190295666e+01 1.954498902481147482e+01 2.104337143452712411e+01
3.263297230524000891e+00 3.355758465081714714e+00 4.773777599337522659e+00 6.066658000528397210e+00 6.151024524027639551e+00 8.504055170687546905e+00 1.576439334314427221e+01 1.614798344059060042e+01 1.666961127438426615e+01 1.774588326947109707e+01 1.967596426065892956e+01 2.080820260052210458e+01
3.646335608292390784e+00 3.900951647439523828e+00 4.600804620743282669e+00 5.695948301991585971e+00 6.669146694725849756e+00 8.167391479154330725e+00 1.623981541710617194e+01 1.631514875935976150e+01 1.658085033999894975e+01 1.752715264167889231e+01 1.986190793620185246e+01 2.054741510263752957e+01
4.025371696793501819e+00 4.350320574101312232e+00 4.557831133792437761e+00 5.189164946847647286e+00 7.240558291368250465e+00 7.738491519468666091e+00 1.635202804378896957e+01 1.647063736160199809e+01 1.692056550210926247e+01 1.727089364650440118e+01 2.007567884474404352e+01 2.032469965644397547e+01
4.025316531152402177e+00 4.350378053586519300e+00 4.556105378128317618e+00 5.190879598252934990e+00 7.239160686042280801e+00 7.740654976422996825e+00 1.635204833545779834e+01 1.647061551633127152e+01 1.690838438025137336e+01 1.727827176751489446e+01 2.009096571133385467e+01 2.031308049903777402e+01
3.646408309233094336e+00 3.903254023074522738e+00 4.600724334159068007e+00 5.693032110849050476e+00 6.671380418912915999e+00 8.162598842167067659e+00 1.623979001688748269e+01 1.633984296416749871e+01 1.658088150722117149e+01 1.752183645703347992e+01 1.983782118909642023e+01 2.055714356295901268e+01
3.263325637527683565e+00 3.356630494304341905e+00 4.773744884096275953e+00 6.059717185338704404e+00 6.157683937615741954e+00 8.501313546294330337e+00 1.577769551493753220e+01 1.614797403227164807e+01 1.666962419604741186e+01 1.774535628915436902e+01 1.966551251274061229e+01 2.080948280581156240e+01
2.962191726962414950e+00 3.047673098865221419e+00 4.874174598351975973e+00 5.702157370502537681e+00 6.340226733797086567e+00 8.721670984729897214e+00 1.557400143377446611e+01 1.608797063420932361e+01 1.672689537703361395e+01 1.787740818747705873e+01 1.957758777001601658e+01 2.104596609538029028e+01
